seed,pattern,structure,pattern_length,first_occurrence_step,num_occurrences,occurrence_positions,example_1,example_2,example_3
268,motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_1→motive_1→motive_5→motive_5→motive_2→motive_2→motive_4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→C→C→B,21,0,4,"[0, 108, 116, 126]",motive_5→motive_5→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_7→motive_7→motive_3→motive_3→motive_6→motive_6→motive_1→motive_1→motive_5→motive_5→motive_2→motive_2→motive_4,motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_6→motive_6→motive_4→motive_4→motive_5→motive_5→motive_8→motive_8→motive_7→motive_7→motive_3→motive_3→motive_1,motive_6→motive_6→motive_4→motive_4→motive_5→motive_5→motive_8→motive_8→motive_7→motive_7→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_5→motive_5→motive_4
269,motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_4→motive_4→motive_3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→B→B→C,21,20,2,"[20, 192]",motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_4→motive_4→motive_3,motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_7→motive_7→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_4→motive_4→motive_5→motive_5→motive_8→motive_8→motive_3,
270,motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→A→A→E→E→D,21,12,2,"[12, 272]",motive_4→motive_4→motive_7→motive_7→motive_5→motive_5→motive_1→motive_1→motive_8→motive_8→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_1,motive_7→motive_7→motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_8→motive_8→motive_7→motive_7→motive_1→motive_1→motive_5,
271,motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→D→D→E→E→B,21,22,2,"[22, 70]",motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_2,motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_6,
272,motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→G→G→C→C→D,21,12,3,"[12, 208, 226]",motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_1,motive_1→motive_1→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_7→motive_7→motive_2,motive_7→motive_7→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_5
273,motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_8→motive_8→motive_4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→C→C→D→D→A,21,0,2,"[0, 12]",motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_8→motive_8→motive_4,motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_7→motive_7→motive_8→motive_8→motive_2,
274,motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_5,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→A→A→B,21,0,2,"[0, 222]",motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_2→motive_2→motive_5,motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_2→motive_2→motive_5,
275,motive_7→motive_7→motive_2→motive_2→motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_6,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→B→B→C,21,44,2,"[44, 116]",motive_7→motive_7→motive_2→motive_2→motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_6,motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_2,
276,motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_3→motive_3→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_4,A→A→B→B→C→C→D→D→E→E→F→F→B→B→A→A→C→C→D→D→B,21,16,2,"[16, 126]",motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_3→motive_3→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_4,motive_5→motive_5→motive_4→motive_4→motive_6→motive_6→motive_3→motive_3→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_4,
277,motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_1,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→D→D→B,21,8,2,"[8, 228]",motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_4→motive_4→motive_7→motive_7→motive_8→motive_8→motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_1,motive_7→motive_7→motive_2→motive_2→motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_2,
278,motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_8,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→D→D→E,21,4,2,"[4, 200]",motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_8,motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_2→motive_2→motive_5→motive_5→motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_6,
279,motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_8→motive_8→motive_4,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→H→H→D→D→F,21,110,2,"[110, 178]",motive_6→motive_6→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_1→motive_1→motive_8→motive_8→motive_4,motive_6→motive_6→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_2→motive_2→motive_4→motive_4→motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_8→motive_8→motive_4,
280,motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_1→motive_1→motive_7,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→E→E→F,21,28,2,"[28, 136]",motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_8→motive_8→motive_2→motive_2→motive_1→motive_1→motive_7,motive_7→motive_7→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_1→motive_1→motive_5→motive_5→motive_6→motive_6→motive_7→motive_7→motive_2→motive_2→motive_1→motive_1→motive_5,
281,motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→B→B→C,21,12,11,"[12, 34, 52, 92, 102, 116, 142, 242, 260, 268]",motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_3→motive_3→motive_2,motive_7→motive_7→motive_5→motive_5→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_6→motive_6→motive_5→motive_5→motive_4,motive_5→motive_5→motive_4→motive_4→motive_8→motive_8→motive_1→motive_1→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_4→motive_4→motive_8
282,motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_8→motive_8→motive_7→motive_7→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_8,A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→B→B→D→D→E,21,22,2,"[22, 130]",motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_8→motive_8→motive_7→motive_7→motive_2→motive_2→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_8,motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_8→motive_8→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_8→motive_8→motive_6,
283,motive_4→motive_4→motive_8→motive_8→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_6,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→B→B→D→D→E,21,18,3,"[18, 130, 188]",motive_4→motive_4→motive_8→motive_8→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_6,motive_6→motive_6→motive_8→motive_8→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_4→motive_4→motive_3,motive_6→motive_6→motive_1→motive_1→motive_7→motive_7→motive_8→motive_8→motive_4→motive_4→motive_5→motive_5→motive_6→motive_6→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_4
284,motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_8→motive_8→motive_7→motive_7→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_6→motive_6→motive_5,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→C→C→B→B→F,21,0,2,"[0, 50]",motive_4→motive_4→motive_6→motive_6→motive_2→motive_2→motive_8→motive_8→motive_7→motive_7→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_2→motive_2→motive_6→motive_6→motive_5,motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_8→motive_8→motive_2,
285,motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_8→motive_8→motive_4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→H→H→A→A→C,21,0,3,"[0, 22, 62]",motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_8→motive_8→motive_4,motive_1→motive_1→motive_3→motive_3→motive_6→motive_6→motive_5→motive_5→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_1→motive_1→motive_6,motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_6→motive_6→motive_8→motive_8→motive_4
286,motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→D→D→E,21,0,2,"[0, 104]",motive_6→motive_6→motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_2→motive_2→motive_7→motive_7→motive_4→motive_4→motive_1→motive_1→motive_8→motive_8→motive_5→motive_5→motive_2,motive_3→motive_3→motive_7→motive_7→motive_6→motive_6→motive_4→motive_4→motive_8→motive_8→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_8,
